avg_outflow,avg_inflow,Am,BOD,COD,TN,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,year,month,day,HighEnergy
-0.33200752274051387,0.015183985040995041,-0.14711563385952767,-0.6947993007473592,-0.5952256990195709,-0.19905155606958352,-0.550312166152067,-0.5199193919563461,-0.24893440922229548,-0.05444636583866094,0.4782206397729604,-0.22390686865656775,0.049532962155395883,0.8243145295797679,0.4395012514739775,0.8313155650429899,-0.17037507801412435,0.5221935245170553,-0.08164387433823803,0
0.9927589683313689,5.5798506018701595,0.11050951191482915,-0.34784106784306246,0.29980963726278753,0.29680782308293974,-0.1683177081610097,-0.38099866043353714,0.08742425670416068,-0.05444636583866094,-0.6732860779611218,-0.22390686865656775,0.033136846298978825,-0.6121869684629663,-0.679985488113343,-0.9354401292681912,0.4630707248587581,-0.6312916275717612,-0.5439508894194739,1
-0.39852634836602296,-0.30037617678135164,-0.533553352521063,-0.6947993007473592,0.29980963726278753,-0.20549856891328597,-0.27745898187274054,-0.5199193919563461,-1.089831074038436,-0.05444636583866094,0.2072778826590587,-0.22390686865656775,0.011275358490422877,1.2525024761117363,0.4395012514739775,0.9588791530798982,-0.8038208808870068,-0.054549051527352926,-0.8906811507304008,1
0.37806090502094264,0.14127462052603426,-0.533553352521063,-0.4634938121444947,-0.0034007951208665462,0.1182535978030314,0.8139537552445655,0.8692879232717424,0.8021864217978802,-0.05444636583866094,-1.0797002136319744,-0.22390686865656775,0.049532962155395883,-1.6066880055694743,-1.0010785839639698,-0.9354401292681912,1.0965165277316404,1.0989361005614635,-0.8906811507304008,1
-0.5451883373957593,-0.7527013136006986,-0.4047407796338845,0.4039017701162471,-0.11328359486753173,0.26793641773940624,0.6502418446769698,0.03576353413488937,-1.2580104070016642,-0.05444636583866094,-0.19913625301179388,-0.22390686865656775,0.049532962155395883,3.2276920359204957,1.9061156622511646,1.6700461563856626,-1.4372666837598893,-0.6312916275717612,1.4208539246757785,0
-3.1658662962286375,0.04053554138190256,-0.2759282067467061,0.80868637517126,1.745635949718905,2.5975504935656497,0.959475453526873,0.5914464602261248,1.7481951697160385,-0.05444636583866094,1.2910489111146655,-0.22390686865656775,0.033136846298978825,-0.7226870836970226,-1.1659642277791566,-0.9354401292681912,1.729962330604523,-0.9196629155939652,0.49623989451330686,0
1.2756643351482921,0.3600985805212348,-0.14711563385952767,-0.9261047893502237,0.5752051253496671,0.7716443342668722,1.0322363026680266,1.4249708493629778,-0.2699568258426989,-0.05444636583866094,-1.6215857278597778,-0.22390686865656775,0.049532962155395883,1.003877216835109,2.0623231142866043,1.5998861829653628,1.729962330604523,-0.6312916275717612,0.14950963320237992,1
-0.6557859028935934,-0.6839852529924495,-0.4047407796338845,2.0808665624870146,-0.1821324668892516,-0.031148917227096215,0.8867146043857196,0.4525257287033159,1.4328589204099857,-0.05444636583866094,-0.06366487445484302,-0.22390686865656775,0.049532962155395883,-0.4326242812076245,-1.1659642277791566,-0.9354401292681912,-0.17037507801412435,-1.2080342036161693,-0.6595276431897829,0
-0.6790274202808194,-0.8220845204284447,-0.533553352521063,-0.23218832354163021,0.09326302119762792,0.5619762643934465,2.5784043469175435,1.9806537754542133,2.6942039176341965,-0.05444636583866094,-2.9762995134292867,-0.22390686865656775,-0.4970042330585048,-0.0734989066969408,-0.34153600870322304,-0.9354401292681912,-0.8038208808870068,1.6756786766058716,1.6520074322163965,0
-0.7303190448595251,-0.09689657983459486,-0.018303060972349263,0.9243391194726922,0.6440539973713869,0.3097018487703426,-0.4411708924403362,-0.38099866043353714,-0.4591585754263306,-0.05444636583866094,0.5459563290514359,-0.22390686865656775,0.049532962155395883,-0.9022497709523645,-0.679985488113343,-0.9354401292681912,1.0965165277316404,-0.6312916275717612,1.1897004171351606,1
-0.06112363043422444,0.07255855991778556,0.11050951191482915,-0.4634938121444947,0.6440539973713869,0.1182535978030314,-0.2410785573021635,0.31360499718050705,-0.4591585754263306,-0.05444636583866094,-0.06366487445484302,-0.22390686865656775,0.049532962155395883,-0.045873877888426784,-0.34153600870322304,0.5474865816608687,-0.17037507801412435,1.6756786766058716,-0.08164387433823803,1
-0.28792878286818857,-0.3117176625128098,0.36813465768918596,-0.29001469569234634,-0.9394700591281703,-0.04600507725823381,0.10453547611831682,1.0359928010991128,-0.24893440922229548,-0.05444636583866094,-0.537814699404171,-0.22390686865656775,0.049532962155395883,1.2801275049202503,1.0903656349549777,1.2427081364620194,-1.4372666837598893,1.0989361005614635,0.38066314074299784,0
-0.44260508823834793,-0.32973061043924407,0.6257598034635428,-0.4634938121444947,-0.9394700591281703,-0.19652881191335436,-0.550312166152067,-0.38099866043353714,-0.4591585754263306,-0.05444636583866094,1.2233132218361902,-0.22390686865656775,0.049532962155395883,-1.054187429399192,-1.0010785839639698,-0.9354401292681912,1.0965165277316404,-0.6312916275717612,1.5364306784460875,0
0.6850092208591345,-0.3290634642197469,2.4291358238840406,1.7339083295827178,0.4375073813062273,0.8007960445166529,0.39557887268293135,0.4525257287033159,0.38173808938980996,-0.05444636583866094,0.7491633968868622,-0.22390686865656775,0.049532962155395883,-0.7226870836970226,-0.679985488113343,-0.9354401292681912,0.4630707248587581,-0.9196629155939652,0.8429701558242337,0
-0.1981684398554539,0.28804678881549833,-2.465741945828739,0.23042265366409875,-0.8017723150847305,-0.8773894291894864,0.4865299341093735,0.31360499718050705,0.9703657547611085,-0.05444636583866094,0.6814277076083867,-0.22390686865656775,0.03860221825111791,0.5342517270903695,-0.0377992964120893,0.601701106576555,-0.17037507801412435,-1.2080342036161693,0.14950963320237992,0
-0.7463476775403707,-0.4224639349494053,-0.533553352521063,-0.6947993007473592,-0.1821324668892516,-0.6082967191915083,-1.0596381101401429,-1.2145230495703903,-0.8796069078344009,-0.05444636583866094,0.13954219338058327,-0.22390686865656775,0.049532962155395883,1.4873152209841063,1.4114587308056041,1.147035445434338,1.0965165277316404,0.23382223649485118,1.6520074322163965,1
1.1033565338292028,0.5328894513711036,-2.723367091603096,-1.2730630222545203,-2.7295407316928872,-2.685636379394648,-0.8413555627166819,-0.9366815865247725,-0.4591585754263306,-0.05444636583866094,1.2233132218361902,-0.22390686865656775,0.02220610239470085,-0.21162405073951135,0.7779507308840975,0.719697425510695,-0.17037507801412435,0.8105648125392594,-0.08164387433823803,0
-0.30796457371924574,-0.3017104692203466,-0.7911784982954198,-0.0008828349387657305,-0.5952256990195709,-0.6082967191915083,-1.1323989592812969,-0.6310559771745932,-1.089831074038436,-0.05444636583866094,0.41048495049448497,-0.22390686865656775,0.03860221825111791,1.3077525337287648,1.4114587308056041,1.3160571995832415,-0.8038208808870068,-0.34292033954955703,-0.42837413564916493,1
0.5696030655570465,-0.2596802573920004,1.3986352407866132,-0.5791465564459269,0.23096076524106768,0.34081569336385803,1.214138425520911,1.29994219099245,0.5288950057326344,-0.05444636583866094,-1.6893214171382533,-0.22390686865656775,-0.4970042330585048,-0.2530615939522826,0.9428363746992842,-0.9354401292681912,1.0965165277316404,-0.6312916275717612,-0.8906811507304008,1
-0.5059181873276879,-0.7560370446981862,-0.533553352521063,-0.4056674399937786,-1.07716780317161,-0.5258870767546285,-0.2956491941580289,-0.13094134369248114,-1.1528983238996466,-0.05444636583866094,-0.4700790101256956,-0.22390686865656775,0.049532962155395883,0.4099390974520562,1.2465730869904175,1.0736863823131158,-1.4372666837598893,0.8105648125392594,-1.0062579045007098,1
1.3902690588163376,0.735701902098362,0.6257598034635428,1.7339083295827178,1.0571472295017061,0.6673709091426557,0.9412852412415843,0.8692879232717424,1.2226347542059506,-0.05444636583866094,-1.2829072814674007,-0.22390686865656775,-0.4970042330585048,0.5618767558988835,0.4395012514739775,-0.9354401292681912,-0.17037507801412435,-0.6312916275717612,0.38066314074299784,0
1.7404946828928125,0.4601705134458693,0.7545723763507212,-0.11653557924019797,-0.25098133891097146,-0.04600507725823381,1.1049971518091806,0.7303671917489336,1.643083086614021,-0.05444636583866094,-0.9442288350750236,-0.22390686865656775,-0.4970042330585048,0.9486271592180812,0.4395012514739775,0.9588791530798982,0.4630707248587581,-0.6312916275717612,0.38066314074299784,0
0.005395195191284288,0.12126023394110784,-0.4047407796338845,1.6182555852812857,0.6440539973713869,0.8007960445166529,0.9958558780974498,0.7303671917489336,1.4328589204099857,-0.05444636583866094,0.6814277076083867,-0.22390686865656775,0.033136846298978825,-0.15637399312248332,-0.679985488113343,-0.9354401292681912,0.4630707248587581,-0.9196629155939652,-1.5841416733522546,1
0.3187549641018143,-0.09089226385911717,-1.4352413627313119,-1.0417575336516558,-1.1460166751933298,-0.43198493316158393,1.1959482132356227,1.5638915808857867,1.643083086614021,-0.05444636583866094,0.4782206397729604,-0.22390686865656775,0.03860221825111791,-0.7226870836970226,0.2832937994385371,-0.9354401292681912,0.4630707248587581,1.6756786766058716,1.4208539246757785,0
0.2450232537699252,-0.3203905633662781,0.7545723763507212,0.23042265366409875,0.29980963726278753,-0.1334602080075779,-1.0596381101401429,-1.0756023180475813,-0.8796069078344009,-0.05444636583866094,0.6814277076083867,-0.22390686865656775,0.049532962155395883,-0.045873877888426784,-0.679985488113343,-0.9354401292681912,0.4630707248587581,-0.054549051527352926,0.7273934020539248,1
-0.005023416051265224,-0.08622224032263386,0.49694723057636436,1.9652138181855823,0.6440539973713869,0.8007960445166529,-0.09555685901985621,-0.31153829467213273,0.38173808938980996,-0.05444636583866094,1.0201061540007639,-0.22390686865656775,-0.4970042330585048,-0.7641246269097939,-0.679985488113343,-0.9354401292681912,-0.17037507801412435,-0.6312916275717612,-0.42837413564916493,0
-0.7471491091744132,0.024524032113961064,-0.4047407796338845,0.11476990936266651,0.9194494854582664,-0.08945233772665763,-0.51393174158149,-0.24207792891072832,-0.921651741075208,-0.05444636583866094,0.5459563290514359,-0.22390686865656775,0.049532962155395883,0.49281418387759823,1.2465730869904175,1.1853045218454106,1.0965165277316404,0.8105648125392594,-1.1218346582710188,1
-0.28151732979585037,-0.6653051588465178,0.6257598034635428,3.0176537913286157,2.9986854205142066,1.7061808916973462,1.1231873640944687,0.8692879232717424,0.9493433381407047,-0.05444636583866094,-1.011964524353499,2.295892902345934,-0.00512075736599418,1.3077525337287648,1.550309799281551,1.1310899969297246,-0.8038208808870068,-0.9196629155939652,0.14950963320237992,0
-0.7591705836850471,-0.625276385676664,1.913885532335327,3.2489592799314804,3.2740809086010865,1.5276266664174418,-1.2051598084224506,-1.131170610656705,-1.3000552402424712,-0.05444636583866094,-0.06366487445484302,-0.22390686865656775,0.049532962155395883,-0.15637399312248332,-0.34153600870322304,-0.9354401292681912,-0.8038208808870068,0.8105648125392594,0.8429701558242337,0
-0.674218830476566,-0.7600399220151715,-1.5640539356184902,-0.8971916032748656,-1.662383215356229,-2.56286283045807,-1.0414478978548547,-0.6588401234791549,-1.1528983238996466,-0.05444636583866094,0.6136920183299113,-0.22390686865656775,0.09872130972464696,-0.15637399312248332,0.4395012514739775,-0.9354401292681912,-1.4372666837598893,-0.6312916275717612,1.6520074322163965,0
-1.4459974940592781,-0.4318039820223711,1.2698226678994349,-1.0417575336516558,-1.8345053954105286,-1.2176795853744289,0.10453547611831682,0.31360499718050705,0.38173808938980996,-0.05444636583866094,0.5459563290514359,1.042815931646732,0.033136846298978825,0.6447518423244261,-0.18532855666778295,0.719697425510695,-0.8038208808870068,-1.4964054916383733,1.7675841859867054,0
0.4037067173102955,0.13193457345306883,0.49694723057636436,-0.11653557924019797,-0.3886790829544112,-0.23605180369430687,-0.35021983101389403,-0.38099866043353714,-0.6693827416303657,-0.05444636583866094,-0.06366487445484302,-0.22390686865656775,0.049532962155395883,-0.6950620548885086,-0.679985488113343,-0.9354401292681912,-0.17037507801412435,-0.9196629155939652,1.6520074322163965,0
0.0743183157189203,-0.3837694542185466,1.3986352407866132,1.2712973523769888,2.4341246699361037,1.7061808916973462,-0.677643652149086,-0.7977608550019637,-0.6693827416303657,-0.05444636583866094,0.4782206397729604,-0.22390686865656775,0.049532962155395883,-0.7917496557183079,-1.0010785839639698,-0.9354401292681912,1.0965165277316404,-0.34292033954955703,-0.8906811507304008,1
1.075306426637723,0.45750192856787875,-0.14711563385952767,-0.23218832354163021,0.5752051253496671,0.470596864956635,0.9230950289562964,1.0082086547945512,1.0124105880019154,-0.05444636583866094,0.34274926121600957,-0.22390686865656775,-0.4970042330585048,-0.9436873141651354,0.5870305117296706,0.9014755384632895,0.4630707248587581,-1.2080342036161693,-1.0062579045007098,1
-0.5708341496851123,-0.22165292288063912,0.23932208480200756,-0.4634938121444947,0.36865850928450744,0.31026245858283913,1.1777580009503341,1.0221007279468324,0.9283209215203012,-0.05444636583866094,-0.4023433208472202,-0.22390686865656775,-0.4970042330585048,-0.045873877888426784,0.1184081556233505,-0.9354401292681912,0.4630707248587581,1.3873073885836675,0.38066314074299784,0
1.2299827320078829,-0.028180519226346148,-0.533553352521063,-0.34784106784306246,0.024414149175908034,0.44480881358182517,0.28643759897120114,0.1746842656576982,0.17151392318577482,-0.05444636583866094,-0.2668719422902693,-0.22390686865656775,0.049532962155395883,-0.6674370260799943,-0.8448711319285299,-0.9354401292681912,1.729962330604523,-1.4964054916383733,-0.6595276431897829,0
-0.21339564090225688,-0.5712375418973615,0.23932208480200756,-0.23218832354163021,0.4375073813062273,0.1622614680839497,-0.4229806801550478,-0.24207792891072832,-0.6693827416303657,-0.05444636583866094,-1.2151715921889252,-0.22390686865656775,-0.4970042330585048,-0.18399902193099735,1.7151954430967375,1.4850789537321456,1.0965165277316404,0.8105648125392594,1.1897004171351606,1
1.1915140135738536,0.7163546617329327,-0.9199910711825982,-0.11653557924019797,0.23096076524106768,0.34081569336385803,-0.4229806801550478,-0.24207792891072832,-0.05973265963866377,-0.05444636583866094,-0.6055503886826464,-0.22390686865656775,4.804406560516331,0.8243145295797679,0.5870305117296706,1.0736863823131158,1.729962330604523,-1.2080342036161693,-0.42837413564916493,1
-0.6854388733531576,-0.5445516931174591,-0.018303060972349263,0.2940316630298865,-0.24409645170879948,-0.3201432755686741,-0.02279600987870241,-0.03369683162651505,-0.12279990949987446,-0.05444636583866094,0.5459563290514359,-0.22390686865656775,0.049532962155395883,-0.33593668037782515,-0.5411344196373965,-0.9354401292681912,-0.8038208808870068,-1.4964054916383733,-0.08164387433823803,0
0.01821810133596072,-0.008166132641419126,-0.9199910711825982,-0.34784106784306246,0.23096076524106768,-0.08945233772665763,-1.0596381101401429,-0.5199193919563461,-1.3000552402424712,-0.05444636583866094,0.7491633968868622,-0.22390686865656775,0.033136846298978825,-0.1011239355054553,-0.18532855666778295,0.719697425510695,0.4630707248587581,0.5221935245170553,0.8429701558242337,1
0.6345190279144713,0.007845376626522373,0.8833849492378996,-0.5791465564459269,0.4375073813062273,0.3228761793639928,-0.2410785573021635,-0.5199193919563461,0.17151392318577482,-0.05444636583866094,1.2910489111146655,-0.22390686865656775,0.049532962155395883,0.5066266982818555,-0.0377992964120893,-0.9354401292681912,0.4630707248587581,-0.34292033954955703,0.6118166482836158,0
2.665346788577599,0.7570505811222838,-0.6623659254082414,0.6930336308698277,-0.526376826997851,-0.6082967191915083,-1.2779206575636044,-1.0756023180475813,-1.089831074038436,-0.05444636583866094,0.884634775443813,-0.22390686865656775,0.049532962155395883,-0.28068662276079664,-0.18532855666778295,-0.9354401292681912,-0.17037507801412435,0.5221935245170553,1.0741236633648517,1
-0.3039574155490341,-0.43714115177835156,1.2698226678994349,0.9243391194726922,0.5063562533279472,0.5017107095501484,-0.7867849258608165,-0.6588401234791549,-0.4591585754263306,-0.05444636583866094,0.34274926121600957,-0.22390686865656775,0.033136846298978825,0.4651891550690842,0.4395012514739775,0.719697425510695,-0.8038208808870068,-0.34292033954955703,-1.1218346582710188,0
0.10156699127635753,0.7076817608794644,0.11050951191482915,-0.23218832354163021,0.6440539973713869,0.34081569336385803,0.3410082358270666,0.7303671917489336,0.17151392318577482,-0.05444636583866094,-0.06366487445484302,-0.22390686865656775,0.049532962155395883,-0.21162405073951135,0.1184081556233505,-0.9354401292681912,1.729962330604523,-1.2080342036161693,0.2650863869726889,0
2.476208922943622,1.3234577214757142,2.0426981052225055,-0.34784106784306246,-0.3886790829544112,-0.33471913069356446,0.4865299341093735,0.06354768043945104,1.2226347542059506,-0.05444636583866094,0.2750135719375341,-0.22390686865656775,-0.4970042330585048,-0.40499925239911044,-0.8448711319285299,-0.9354401292681912,0.4630707248587581,-1.4964054916383733,1.1897004171351606,1
0.31795353246777247,0.42347747137350294,-0.018303060972349263,-0.23218832354163021,0.29980963726278753,0.34081569336385803,0.3228180235417779,0.03576353413488937,0.6970743386958627,-0.05444636583866094,0.2072778826590587,-0.22390686865656775,0.049532962155395883,0.3132514966222564,-0.0377992964120893,-0.9354401292681912,-0.17037507801412435,-0.34292033954955703,-0.42837413564916493,0
0.5247228940506797,0.022522593455468302,0.11050951191482915,-0.3883195283485637,-1.0565131415650941,-0.11664191363270367,0.08634526383302812,-0.24207792891072832,0.42378292263061684,-0.05444636583866094,0.7491633968868622,2.617035636800176,0.049532962155395883,0.6861893855371973,-0.18532855666778295,0.6591047211931635,-0.8038208808870068,-1.2080342036161693,-1.6997184271225636,0
-3.1658662962286375,1.4435440409852751,-0.14711563385952767,-0.9261047893502237,-0.1821324668892516,0.1384355510528785,1.377850336088507,1.4249708493629778,0.8021864217978802,-0.05444636583866094,-1.011964524353499,-0.22390686865656775,0.049532962155395883,1.666877908239448,1.7151954430967375,1.0736863823131158,1.729962330604523,-0.9196629155939652,0.9585469095945427,0
0.6569591136676547,-0.1529368622723904,1.3986352407866132,1.2712973523769888,0.9882983574799863,1.0149489928900424,3.0513498663350433,2.5363367015454488,2.4839797514301614,-0.05444636583866094,-3.1795065812647128,-0.22390686865656775,-0.4970042330585048,0.7690644719627393,0.9428363746992842,1.1310899969297246,1.0965165277316404,-1.4964054916383733,0.2650863869726889,0
-0.08837230599166203,-0.3237262944637664,-0.7911784982954198,0.80868637517126,1.0571472295017061,0.17515549377135262,-0.8049751381461049,-0.7977608550019637,-0.6693827416303657,-0.05444636583866094,0.13954219338058327,-0.22390686865656775,0.049532962155395883,-0.4878743388246525,0.1184081556233505,0.6591047211931635,-0.17037507801412435,0.8105648125392594,0.38066314074299784,1
2.2590209501181655,0.2666981097915763,-1.177616216956955,-0.23218832354163021,-1.07716780317161,-0.6082967191915083,-1.2597304452783156,-0.6588401234791549,-1.5102794064465064,-0.05444636583866094,0.6136920183299113,-0.22390686865656775,0.049532962155395883,0.0231886941328585,0.4395012514739775,0.9588791530798982,-0.17037507801412435,1.0989361005614635,0.2650863869726889,1
2.867307560356253,0.48285348490878627,1.3986352407866132,-1.3887157665559526,-0.8017723150847305,-0.19652881191335436,-0.550312166152067,-0.6310559771745932,-0.4591585754263306,-0.05444636583866094,0.9523704647222884,-0.22390686865656775,0.049532962155395883,-0.6950620548885086,-0.679985488113343,-0.9354401292681912,1.729962330604523,-0.6312916275717612,1.4208539246757785,0
-1.1767164650210729,-0.7193440026258202,0.11050951191482915,1.2134709802262729,0.8506006134365466,0.8007960445166529,-0.3684100432991827,-0.5477035382609077,-0.24893440922229548,-0.05444636583866094,0.2072778826590587,-0.22390686865656775,0.03860221825111791,-0.8469997133353362,-0.679985488113343,-0.9354401292681912,-1.4372666837598893,-0.9196629155939652,0.8429701558242337,0
0.1536600474891058,0.1285988423555811,-0.2759282067467061,4.625226937118524,1.0571472295017061,0.6673709091426557,0.2500571744006244,-0.0753730510833578,0.8021864217978802,-0.05444636583866094,-0.4023433208472202,-0.22390686865656775,0.049532962155395883,2.1503159123884457,1.2465730869904175,1.3160571995832415,-0.17037507801412435,-0.34292033954955703,-1.2374114120413278,1
1.6234856643226403,1.7350869389057098,-2.2081168000543823,-0.11653557924019797,-0.3886790829544112,-0.6472591011599663,-0.550312166152067,-0.5199193919563461,-0.6693827416303657,-0.05444636583866094,-0.7410217672395973,-0.22390686865656775,0.049532962155395883,0.0231886941328585,2.209852374542298,1.3670826347980052,1.729962330604523,-0.9196629155939652,-1.1218346582710188,0
-0.782412101072273,-0.7767185775026105,-0.018303060972349263,0.43859759340667676,-0.0719742716544998,-0.12056618232017499,-0.7140240767196627,-0.7977608550019637,-1.089831074038436,-0.05444636583866094,0.5459563290514359,-0.22390686865656775,0.049532962155395883,-0.28068662276079664,-0.5411344196373965,-0.9354401292681912,-0.8038208808870068,1.0989361005614635,-0.42837413564916493,0
1.4615964742461005,3.3976153178936337,-1.3064287898441334,1.5026028409798533,0.8506006134365466,0.6673709091426557,-0.05917643444927915,-0.5199193919563461,0.38173808938980996,-0.05444636583866094,1.5619916682285673,-0.22390686865656775,0.011275358490422877,-1.054187429399192,-1.3048152962551032,-0.9354401292681912,-0.8038208808870068,-0.6312916275717612,0.8429701558242337,1
-0.47786808013620813,-0.9034763592071475,-0.2759282067467061,-0.4634938121444947,-0.9670096079368582,-1.6070231001527537,-0.5321219538667783,-0.6866242697837165,-1.1949431571404536,-0.05444636583866094,-0.06366487445484302,-0.22390686865656775,0.049532962155395883,-0.8469997133353362,-1.0010785839639698,-0.9354401292681912,-1.4372666837598893,0.5221935245170553,-1.2374114120413278,1
-1.950899423505912,-0.1429296689799266,-0.533553352521063,-0.9261047893502237,-0.11328359486753173,0.03248029649117471,0.04996483926245139,0.31360499718050705,-1.489256989826103,-0.05444636583866094,-1.486114349302827,-0.22390686865656775,-0.4970042330585048,-0.9713123429736497,-0.8448711319285299,-0.9354401292681912,1.0965165277316404,1.0989361005614635,-1.6997184271225636,0
-0.11642241318314146,0.019186862357980564,0.49694723057636436,-0.9261047893502237,-0.25098133891097146,0.6354161498303947,-0.5685023784373554,-0.6588401234791549,-1.089831074038436,-0.05444636583866094,0.8168990861653376,-0.22390686865656775,0.03860221825111791,-0.0734989066969408,-0.5411344196373965,-0.9354401292681912,1.729962330604523,-0.054549051527352926,-0.312797381878856,1
-0.7639791734893009,-0.8180816431114595,-0.4047407796338845,0.5195545144176793,0.024414149175908034,0.027154503272465196,-1.2415402329930274,-1.0756023180475813,-1.7625484058913483,-0.05444636583866094,0.34274926121600957,-0.22390686865656775,0.049532962155395883,-1.0956249726119633,-1.3048152962551032,-0.9354401292681912,-0.8038208808870068,0.5221935245170553,1.7675841859867054,0
-0.8120650715318375,-0.6045948528722396,-0.018303060972349263,0.5889461609985387,0.10703279560197189,0.5925294991744653,1.5233720343708148,1.800056824474562,0.0033345902225465516,-0.05444636583866094,-0.7410217672395973,2.617035636800176,-0.03244761712668921,-0.6674370260799943,-0.679985488113343,0.5474865816608687,-1.4372666837598893,-1.4964054916383733,0.8429701558242337,0
-0.6445658600170018,-0.5732389805558543,0.23932208480200756,0.62942462150404,0.15522700601717582,0.5014304046439031,-0.004605797593414041,0.07743975359173212,-0.12279990949987446,-0.05444636583866094,-0.2668719422902693,-0.22390686865656775,0.049532962155395883,0.5066266982818555,-0.0377992964120893,0.4167339039230376,-1.4372666837598893,-1.2080342036161693,1.3052771709054696,0
-0.8224836827743871,-0.5105272359230836,0.36813465768918596,1.0399918637741243,-0.04443472284581185,-0.4858034751611795,-1.1687793838518734,-1.0756023180475813,-1.1528983238996466,-0.05444636583866094,0.07180650410210784,-0.22390686865656775,0.049532962155395883,-0.4878743388246525,0.7779507308840975,0.9014755384632895,-0.8038208808870068,0.5221935245170553,0.38066314074299784,1
2.893754804279648,0.3641014578382203,-0.533553352521063,-0.6947993007473592,-0.5952256990195709,-1.3267181939048602,1.214138425520911,1.1471293863173602,1.643083086614021,-0.05444636583866094,0.4782206397729604,-0.22390686865656775,0.049532962155395883,-0.9989373717821637,-0.679985488113343,-0.9354401292681912,1.729962330604523,-1.4964054916383733,0.6118166482836158,1
